video_id,veh_id,frame,bb_top,bb_left,bb_height,bb_width
3,206061,1379,338.75,558.88,40.06,70.8
3,205962,1379,265.9,580.68,31.92,53.12
3,206193,1379,164.04,596.08,26.8,31.02
3,206138,1379,141.54,628.28,21.92,35.15
3,206125,1379,206.33,709.35,26.95,41.4
3,206170,1379,321.78,717.63,42.67,48.76
3,205475,1379,556.02,995.96,113.83,159.04
3,206120,1380,309.54,31.5,42.08,72.24
3,206211,1380,270.86,238.15,56.41,82.37
3,206183,1380,566.02,282.19,102.73,127.5
3,206135,1380,448.51,286.48,67.69,101.9
3,206130,1380,263.11,330.65,35.07,55.47
3,206184,1380,227.97,400.72,29.65,36.74
3,206127,1380,397.65,467.27,72.93,77.67
3,206220,1380,200.22,497.15,22.03,32.71
3,206106,1380,263.07,506.71,38.87,50.53
3,206186,1380,186.23,510.03,26.11,28.54
3,206007,1380,310.13,521.46,39.07,50.38
3,206061,1380,338.29,559.51,40.31,70.13
3,205962,1380,265.83,580.76,32.21,52.98
3,206218,1380,144.95,592.42,25.26,42.31
3,206193,1380,164.44,596.28,26.89,31.2
3,206138,1380,141.3,628.08,22.14,35.88
3,206125,1380,206.48,709.95,26.52,39.49
3,206170,1380,321.81,717.8,42.73,48.41
3,205475,1380,556.17,995.84,113.56,158.94
3,206120,1381,308.96,23.74,43.64,74.24
3,206211,1381,269.46,232.39,58.47,83.58
3,206155,1381,247.85,241.41,77.68,87.62
3,206135,1381,447.34,287.89,66.94,101.26
3,206130,1381,262.34,326.24,35.67,55.41
3,206184,1381,228.97,395.1,30.77,39.56
3,206127,1381,398.1,469.18,71.63,78.95
3,206220,1381,200.39,493.12,22.9,33.88
3,206106,1381,262.03,508,38.83,50.47
3,206007,1381,309.32,520.78,39.1,51.49
3,206061,1381,338.4,560.01,39.04,68.94
3,205962,1381,265.65,582.86,31.76,53.68
3,206218,1381,146.22,592.74,24.56,40.84
3,206193,1381,162.56,595.79,27.54,31.36
3,206203,1381,240.74,629.46,32.37,44.92
3,206138,1381,140.65,630.11,22.35,35.35
3,206125,1381,206.09,709.5,26.69,38.71
3,205475,1381,556.3,994.52,114.27,160.33
3,206120,1382,308.45,20.61,44.76,75.63
3,206211,1382,268.54,230.17,59.94,84.33
3,206155,1382,246.75,240.19,79.59,87.82
3,206135,1382,447.07,288.48,66.4,100.78
3,206130,1382,261.92,324.65,36.11,55.35
3,206184,1382,229.18,392.54,31.5,41.58
3,206127,1382,398.51,469.65,70.73,79.87
3,206220,1382,200.23,491.76,23.38,34.53
3,206106,1382,261.66,508.45,38.81,50.43
3,206007,1382,309.02,520.32,39.12,52.29
3,206061,1382,338.69,560.41,38.11,68.02
3,205962,1382,265.66,583.53,31.44,54.18
3,206218,1382,146.68,593.01,24.22,40.08
3,206193,1382,161.73,595.6,28,31.46
3,206203,1382,241.78,628,32.11,46.19
3,206138,1382,140.37,630.98,22.5,34.97
3,206125,1382,205.91,709.46,26.82,38.14
3,205475,1382,556.23,993.78,114.78,161.34
3,206120,1383,307.81,14.11,46.35,75.24
3,206211,1383,269.94,225.76,60.63,84.66
3,206135,1383,443.17,289.7,66.58,101.03
3,206146,1383,566.17,292.72,88.56,123.45
3,206130,1383,262.83,320.94,36.44,54.72
3,206184,1383,228.68,391.8,31.44,40.84
3,206209,1383,362.59,399.97,59.16,82.56
3,206127,1383,397.19,469.95,70.95,79.87
3,206220,1383,200.82,491.47,22.37,33.84
3,206106,1383,260.85,509.93,38.42,49.78
3,206007,1383,307.2,520.73,38.86,52.37
3,206061,1383,336.84,560.31,39.64,68.56
3,205962,1383,264.8,583.86,30.9,54.07
3,206218,1383,147.43,594.03,22.93,38.12
3,206193,1383,162.4,595.19,26.9,32.11
3,206203,1383,243.32,626.12,31.52,46.27
3,206138,1383,141.39,630.1,21.69,34.18
3,206214,1383,226.7,643.89,30.73,36.15
3,206125,1383,204.67,707.57,27.34,38.38
3,205475,1383,554.37,992.97,115.96,160.9
3,206120,1384,307.24,11.88,47.55,74.9
3,206211,1384,270.31,224.15,61.12,84.88
3,206135,1384,441.7,290.06,66.71,101.22
3,206146,1384,565.85,294.25,86.6,121.81
3,206130,1384,263.1,319.71,36.68,54.26
3,206184,1384,228.48,391.69,31.39,40.3
3,206209,1384,361.8,399.92,60.28,82.64
3,206127,1384,396.68,470.02,71.12,79.87
3,206220,1384,201.08,491.47,21.78,33.51
3,206106,1384,260.63,510.56,38.13,49.3
3,206007,1384,306.57,520.86,38.67,52.42
3,206061,1384,335.88,560.19,40.78,68.88
3,205962,1384,264.57,584,30.51,53.98
3,206218,1384,147.84,594.63,22.16,36.97
3,206193,1384,162.83,594.95,26.15,32.55
3,206203,1384,244,625.4,31.1,46.32
3,206138,1384,141.93,629.92,21.1,33.58
3,206214,1384,226.13,644.54,30.29,34.74
3,206125,1384,204.11,706.81,27.72,38.54
3,206222,1384,146.26,745.93,20.2,28.07
3,205475,1384,553.46,992.74,116.83,160.57
3,206120,1385,310.39,5.87,47.27,74.69
3,206211,1385,270.96,221.14,61.99,85.93
3,206135,1385,439.17,290.61,66.79,100.45
3,206146,1385,559.73,298.6,86.38,120
3,206130,1385,262.85,318.33,36.75,53.08
3,206184,1385,228.46,391.51,31.1,39.4
3,206209,1385,361.58,401.01,59.08,80.96
3,206127,1385,395.72,471.03,70.8,79.09
3,206220,1385,200.84,490.16,21.77,32.9
3,206106,1385,259.35,512.17,38.44,48.81
3,206007,1385,306.91,519.21,38.25,53.08
3,206061,1385,331.86,561.6,41.34,65.98
3,205962,1385,263.01,581.42,30.94,54.23
3,206218,1385,147.74,592.51,21.89,36.03
3,206193,1385,164.23,593.68,25.98,32.21
3,206138,1385,141.32,629.28,21.17,33.78
3,206214,1385,226.45,644.95,29.7,34.14
3,206125,1385,204.64,707,27.19,38.3
3,206222,1385,146.42,747.4,19.95,27.26
3,205475,1385,553.11,992,117.22,160.46
3,206211,1386,273.54,213.62,61.26,87.01
3,206135,1386,437.74,293.67,66.68,99.42
3,206146,1386,556.82,300.99,86.82,118.21
3,206130,1386,263.25,315.36,36.51,53.89
3,206184,1386,228.66,391.28,31.03,38.37
3,206209,1386,361.48,401.18,58.12,81.01
3,206127,1386,395.14,471.94,69.84,78.6
3,206220,1386,200.31,488.32,22.44,33.65
3,206106,1386,257.13,513.64,39.08,48.18
3,206007,1386,306.78,518.97,37.79,54.01
3,206061,1386,329.48,563.16,42,64.19
3,205962,1386,262.04,579.71,30.88,53.94
3,206218,1386,147.16,592.92,21.82,35.53
3,206193,1386,164.1,594.34,26.69,31.27
3,206138,1386,140.95,630.26,20.85,33
3,206214,1386,225.69,645.53,28.85,33.74
3,206224,1386,188.09,689.67,31.19,46.11
3,206125,1386,204.94,707.29,26.61,37.77
3,206222,1386,146.24,746.91,19.45,26.73
3,205475,1386,552.69,991.25,117.05,160.46
3,206155,1387,272.18,208.82,65.59,90.04
3,206211,1387,274.61,210.69,60.74,87.78
3,206135,1387,437.26,294.97,66.6,98.68
3,206146,1387,555.73,302.13,87.15,116.91
3,206130,1387,263.43,314.16,36.34,54.47
3,206184,1387,228.74,391.41,30.97,37.62
3,206209,1387,361.61,401.22,57.45,81.06
3,206127,1387,395.11,472.34,69.15,78.24
3,206220,1387,199.99,487.58,22.91,34.14
3,206106,1387,256.2,514.28,39.57,47.72
3,206007,1387,306.81,518.71,37.46,54.68
3,206061,1387,328.48,564.06,42.5,62.87
3,205962,1387,261.69,579.11,30.83,53.73
3,206218,1387,146.94,593.15,21.8,35.23
3,206193,1387,163.9,594.78,27.26,30.56
3,206138,1387,140.88,630.76,20.6,32.43
3,206214,1387,225.55,645.79,28.28,33.47
3,206224,1387,188.44,689.15,30.63,46.41
3,206125,1387,205.16,707.51,26.19,37.37
3,206222,1387,146.23,746.78,19.19,26.47
3,205475,1387,552.57,990.97,116.93,160.46
3,206225,1388,320.28,4.2,39.51,47.44
3,206155,1388,272.36,204.75,64.85,92.04
3,206211,1388,273.92,205.94,61.45,90.35
3,206207,1388,241.99,258.19,35.62,54.64
3,206135,1388,434.88,296.5,66.57,97.82
3,206146,1388,552.23,305.76,87.29,115.18
3,206130,1388,263.7,311.1,35.89,55.31
3,206184,1388,230.71,383.51,29.86,39.26
3,206209,1388,358.88,405.61,57.23,80.62
3,206127,1388,391.94,474.34,69.2,76.44
3,206220,1388,195.3,490.77,23.97,33.7
3,206106,1388,254.89,517.29,39.4,46.36
3,206007,1388,304.45,519.98,37.29,54.12
3,206061,1388,329.23,564.04,41.62,62.4
3,205962,1388,261.01,578.9,30.63,53.69
3,206218,1388,146.84,593.21,21.34,34.24
3,206193,1388,164.48,595.51,26.73,30.18
3,206138,1388,141.05,629.73,20.51,32.16
3,206226,1388,260.54,647.99,33.79,47.17
3,206214,1388,223.25,651.15,27.86,33.05
3,206224,1388,188.03,691.51,29.21,44.07
3,206125,1388,204.83,708.86,25.56,36.52
3,206227,1388,320.27,712.7,42.22,49.06
3,206222,1388,145.95,747.02,18.94,25.62
3,205475,1388,550.99,990.7,117.17,161.81
3,206225,1389,318.46,3.15,41.88,48.79
3,206155,1389,272.49,203,64.35,93.44
3,206211,1389,273.51,203.82,61.94,92.18
3,206207,1389,241.77,257.74,35.76,53.71
3,206135,1389,434.02,297.18,66.55,97.19
3,206146,1389,550.95,307.37,87.41,113.93
3,206130,1389,263.87,309.87,35.57,55.91
3,206184,1389,231.61,380.28,29.13,40.43
3,206209,1389,357.9,407.33,57.08,80.31
3,206127,1389,390.75,475.38,69.24,75.13
3,206220,1389,193.32,492.1,24.78,33.31
3,206106,1389,254.45,518.64,39.27,45.36
3,206007,1389,303.6,520.55,37.17,53.71
3,206061,1389,329.69,564.1,40.97,62.05
3,205962,1389,260.8,578.83,30.49,53.66
3,206228,1389,252.55,587.3,30.25,55.63
3,206218,1389,146.88,593.39,21.04,33.6
3,206193,1389,164.79,595.87,26.33,29.9
3,206138,1389,141.13,629.38,20.44,31.97
3,206226,1389,260.22,647.6,34.25,47.91
3,206214,1389,222.47,653.22,27.57,32.76
3,206224,1389,188.05,692.61,28.42,42.76
3,206125,1389,204.83,709.54,25.09,35.88
3,206227,1389,320.13,712.25,42.3,49.69
3,206222,1389,145.87,747.23,18.82,25.09
3,205475,1389,550.36,990.38,117.35,162.79
3,206225,1390,316.56,1.77,44.42,48.68
3,206155,1390,272.51,198.87,63.84,94.76
3,206211,1390,273.19,199.48,62.12,93.81
3,206207,1390,240.94,253.93,37.3,53.07
3,206135,1390,433.8,299.57,65.73,95.6
3,206130,1390,266.02,302.49,35.87,58.05
3,206146,1390,547.02,308.21,86.36,114.95
3,206184,1390,231.93,377.68,29.32,42.65
3,206209,1390,356.71,408.76,56.75,80.4
3,206127,1390,390.1,476.1,68.43,74.67
3,206220,1390,192.09,490.21,25.06,34.62
3,206007,1390,304.32,519.72,36.28,54.51
3,206106,1390,254.61,521.82,38.32,44.63
3,206061,1390,329.6,564.16,40.13,63.53
3,205962,1390,261.06,580.69,29.58,53.59
3,206228,1390,252.87,588.53,29.6,56.39
3,206218,1390,147.38,593.61,21.48,34.3
3,206193,1390,164.84,594.38,25.86,31.03
3,206138,1390,140.91,628.53,20.79,32.89
3,206226,1390,260.68,647.81,34.13,48.88
3,206224,1390,189.34,695.89,27.16,41.11
3,206125,1390,204.07,708.96,24.53,36.43
3,206227,1390,319.87,712,41.8,50.33
3,205475,1390,551.03,990.01,117.3,162.93
3,206225,1391,316.55,1.03,46.24,48.83
3,206211,1391,275.3,195.44,61.45,95.17
3,206207,1391,240.61,251.72,39.07,53.72
3,206130,1391,266.57,297.76,36.75,60.66
3,206135,1391,432.77,301.77,65.43,95.22
3,206146,1391,544.54,309.18,85.73,113.72
3,206184,1391,232.31,377.23,28.95,42.53
3,206209,1391,355.71,410.27,57.43,79.72
3,206127,1391,389.56,477.23,67.85,73.03
3,206220,1391,196.55,486.99,25,34.93
3,206007,1391,303.21,520.83,36.45,54.41
3,206106,1391,251.32,524.29,38.24,45.21
3,206061,1391,328.26,565.04,39.83,63.45
3,206228,1391,253,587.05,30.71,58.35
3,206218,1391,147.27,592.93,22.2,34.98
3,206193,1391,165.26,593.94,25.55,32.03
3,206138,1391,140.9,629.1,21.05,33.42
3,206226,1391,261.51,648.2,33.85,48.73
3,206224,1391,189.85,696.76,26.57,40.62
3,206125,1391,203.52,708.59,24.04,37.01
3,206227,1391,319.63,711.75,41.5,50.4
3,205475,1391,550.73,989.62,117.03,163.42
3,206225,1392,316.34,0.9,47.37,48.68
3,206211,1392,276.19,193.79,60.97,96.14
3,206207,1392,240.17,250.9,40.37,54.09
3,206130,1392,266.62,295.6,37.36,62.54
3,206135,1392,432.47,302.63,65.21,94.95
3,206146,1392,543.79,309.69,85.28,112.84
3,206184,1392,232.5,377.14,28.68,42.43
3,206209,1392,355.23,410.94,57.94,79.22
3,206127,1392,389.5,477.92,67.41,71.83
3,206220,1392,198.25,485.74,24.95,35.16
3,206007,1392,302.78,521.26,36.58,54.34
3,206106,1392,250.11,525.08,38.19,45.63
3,206061,1392,327.83,565.37,39.62,63.39
3,206228,1392,252.93,586.36,31.3,59.38
3,206218,1392,147.11,592.59,22.71,35.43
3,206193,1392,165.46,593.61,25.33,32.76
3,206138,1392,140.85,629.23,21.24,33.8
3,206226,1392,261.84,648.34,33.66,48.64
3,206224,1392,190.11,697.11,26.21,40.37
3,206125,1392,203.4,708.35,23.69,37.42
3,206227,1392,319.62,711.65,41.29,50.46
3,205475,1392,550.66,989.4,116.84,163.79
3,206225,1393,316.24,-0.81,49.09,46.37
3,206211,1393,272.56,188.69,64.46,96.83
3,206207,1393,239.98,247.58,41.62,55.43
3,206130,1393,266.58,293.28,38.12,63.44
3,206135,1393,431.39,304.81,63.95,92.91
3,206229,1393,522.94,312.83,106.16,121.01
3,206146,1393,533.73,315.57,90.32,113.1
3,206184,1393,232.14,373.4,29.37,43.75
3,206209,1393,354.53,410.99,57.68,79.48
3,206127,1393,387.27,479.09,67.47,71.36
3,206220,1393,198.94,484.52,24.63,33.13
3,206007,1393,301.85,522.2,36.31,54.09
3,206106,1393,249.44,526.15,37.81,45.84
3,206061,1393,329.22,566.16,38.59,63.25
3,206193,1393,164.61,592.6,26.13,31.41
3,206138,1393,140.7,628.16,21.37,33.6
3,206226,1393,261.62,647.69,33.45,48.87
3,206224,1393,189.4,696,26.97,41.39
3,206125,1393,203.52,710.44,24.09,37.55
3,206227,1393,319.59,711.42,41.24,50.61
3,205475,1393,550.72,990.11,117.02,164.24
3,206225,1394,315.84,-0.96,50.46,44.63
3,206211,1394,270.52,186.85,67.08,97.11
3,206231,1394,238.49,245.87,44.82,57.54
3,206207,1394,239.7,246.19,42.51,56.35
3,206230,1394,250.5,287.6,56.32,70.21
3,206130,1394,266.41,292.33,38.68,64.07
3,206135,1394,431.25,305.96,63.01,91.4
3,206229,1394,523,316.21,105.5,117.76
3,206146,1394,529.02,317.81,94.18,113.07
3,206184,1394,231.89,371.81,29.86,44.69
3,206209,1394,354.33,410.93,57.5,79.67
3,206127,1394,386.45,479.59,67.51,71.01
3,206220,1394,199.25,484.42,24.41,31.68
3,206007,1394,301.57,522.59,36.12,53.9
3,206106,1394,249.28,526.47,37.54,46
3,206061,1394,329.95,566.48,37.85,63.12
3,206193,1394,164.11,592.48,26.78,30.4
3,206138,1394,140.62,627.8,21.47,33.45
3,206226,1394,261.57,647.4,33.29,49.03
3,206224,1394,189.03,695.43,27.48,42.07
3,206125,1394,203.5,711.21,24.38,37.63
3,206227,1394,319.6,711.32,41.2,50.71
3,205475,1394,550.72,990.3,117.15,164.57
3,206211,1395,270.08,182.38,69.09,99.09
3,206155,1395,269.11,182.58,71.03,98.4
3,206231,1395,238.12,240.37,53.14,68.76
3,206230,1395,250.37,285.12,55.73,71.09
3,206130,1395,266.35,289.67,38.87,64.5
3,206135,1395,430.03,309.09,62.09,91.33
3,206229,1395,520.78,321.74,104.07,112.73
3,206146,1395,528.45,322.29,91.95,110.3
3,206184,1395,231.72,371.08,30.2,44.77
3,206209,1395,353.35,411.58,57.07,79.15
3,206127,1395,385.11,480.12,68.48,70.83
3,206220,1395,199.28,482.74,24.95,32.38
3,206007,1395,301.34,522.47,35.84,53.65
3,206106,1395,248.94,527.01,37.79,46.9
3,206061,1395,330.2,566.32,36.59,64.46
3,206193,1395,163.35,594.04,27.3,30.5
3,206138,1395,140.21,629.03,21.15,32.37
3,206226,1395,261.43,646.69,33.7,49.05
3,206224,1395,188.99,694.42,28.21,42.3
3,206227,1395,319.34,711.35,41.09,50.4
3,206125,1395,203.87,711.39,24.64,37.14
3,205475,1395,550.41,990.8,117.19,164.15
3,206211,1396,269.56,180.48,70.52,100.45
3,206155,1396,268.97,180.72,71.86,99.81
3,206231,1396,237.52,238.04,56.6,73.64
3,206230,1396,250.17,284.2,55.46,71.82
3,206130,1396,266.28,288.66,39.01,64.8
3,206135,1396,429.77,310.25,61.43,91.27
3,206229,1396,520.12,324.06,103.57,109.81
3,206146,1396,528.73,324.42,90.3,108.24
3,206184,1396,231.59,370.84,30.45,44.83
3,206209,1396,353.07,411.89,56.75,78.77
3,206127,1396,384.46,480.33,69.2,70.69
3,206220,1396,199.19,482.02,25.34,32.88
3,206007,1396,301.32,522.46,35.63,53.46
3,206106,1396,248.8,527.01,37.97,47.56
3,206061,1396,330.5,566.03,35.73,65.39
3,206193,1396,162.97,594.63,27.69,30.56
3,206138,1396,140.12,629.69,20.9,31.57
3,206226,1396,261.31,646.44,33.98,49.03
3,206224,1396,188.85,694.01,28.74,42.42
3,206227,1396,319.26,711.42,41.02,50.19
3,206125,1396,203.97,711.53,24.83,36.79
3,205475,1396,550.29,991.07,117.23,163.84
3,206155,1397,278.98,170.62,68.35,97.08
3,206230,1397,253,279.77,54.52,71.17
3,206130,1397,267.02,285.55,39.05,64.59
3,206135,1397,426.57,312.72,61.17,93.37
3,206229,1397,518.99,327.57,103.83,108.79
3,206146,1397,529.31,327.66,88.93,107.3
3,206184,1397,232.07,367.25,30.69,45.64
3,206209,1397,353.48,412.47,56.12,78.04
3,206220,1397,199.93,481.38,25.3,33.58
3,206127,1397,385.07,483.95,68.1,71.63
3,206007,1397,302.74,521.69,35.04,53.49
3,206106,1397,248.59,527.51,37.77,48.22
3,206061,1397,330.02,567.07,35.37,65.06
3,206193,1397,163.32,593.83,26.78,31.64
3,206138,1397,140.85,630.72,20.28,30.87
3,206226,1397,260.76,647.29,34.09,48.42
3,206224,1397,188.84,694.12,28.68,42.04
3,206125,1397,202.94,709.15,24.53,37
3,206227,1397,319.36,711.94,41.58,49.44
3,205475,1397,549.7,988.83,117.21,163.86
3,206155,1398,283.34,167.43,65.82,94.97
3,206230,1398,253.98,278.32,54.01,70.91
3,206130,1398,267.29,284.47,39.07,64.43
3,206135,1398,425.43,313.24,61,94.91
3,206229,1398,518.55,328.84,104.13,108.17
3,206146,1398,529.85,328.99,87.93,106.6
3,206184,1398,232.21,365.79,30.87,46.23
3,206209,1398,353.77,412.8,55.66,77.51
3,206220,1398,200.21,481.05,25.27,34.09
3,206127,1398,385.51,485.14,67.33,72.3
3,206007,1398,303.4,521.39,34.61,53.5
3,206106,1398,248.57,527.55,37.63,48.7
3,206061,1398,329.92,567.51,35.11,64.83
3,206193,1398,163.58,593.35,26.17,32.41
3,206138,1398,141.24,631.24,19.82,30.33
3,206233,1398,225.27,642.85,27.86,37.66
3,206226,1398,260.52,647.72,34.18,47.97
3,206224,1398,188.84,694.22,28.65,41.78
3,206125,1398,202.6,708.2,24.32,37.16
3,206227,1398,319.3,712.28,42,48.9
3,205475,1398,549.49,987.97,117.2,163.88
3,206155,1399,287.59,163.68,63.56,94.48
3,206130,1399,272.45,280.24,38.65,61.65
3,206135,1399,424.52,314.48,61.67,95.95
3,206229,1399,515.36,330.67,105.71,110.12
3,206146,1399,527.97,330.7,86.56,105.28
3,206184,1399,232.28,363.01,31.82,48.17
3,206209,1399,353.64,413.53,55.48,77.38
3,206220,1399,200.74,479.95,25,33.94
3,206232,1399,197.22,482.64,26.89,32.7
3,206127,1399,384.7,485.99,67.39,71.9
3,206007,1399,302.59,522.03,34.81,53.6
3,206106,1399,248.66,531.56,37.52,49.52
3,206061,1399,329.14,568.28,34.95,64.36
3,205962,1399,259.07,582.21,29.15,50.33
3,206193,1399,163.67,590.64,26.85,31.99
3,206138,1399,141.38,631.15,19.85,30.32
3,206233,1399,226.08,643.33,28.06,37.79
3,206226,1399,260.37,647.63,34.4,47.69
3,206224,1399,188.38,691.2,29.13,43.37
3,206125,1399,203.02,708.26,24.36,36.84
3,205475,1399,550.61,988.34,117.38,163.66
3,206155,1400,289.52,162.5,61.96,94.05
3,206130,1400,274.47,279.2,38.32,59.62
3,206135,1400,424.1,314.72,62.17,96.71
3,206229,1400,514.01,330.94,106.75,111.43
3,206146,1400,527.57,331.52,85.57,104.3
3,206184,1400,232.15,361.68,32.48,49.55
3,206209,1400,353.64,413.8,55.35,77.29
3,206220,1400,200.98,479.58,24.81,33.84
3,206232,1400,199.84,480.33,26.14,33.05
3,206127,1400,384.41,486.36,67.43,71.61
3,206007,1400,302.26,522.25,34.95,53.68
3,206106,1400,248.73,532.9,37.45,50.13
3,206061,1400,328.88,568.64,34.83,64.03
3,205962,1400,258.82,582.25,29.27,50.32
3,206193,1400,163.58,589.71,27.37,31.66
3,206138,1400,141.44,631.11,19.88,30.31
3,206233,1400,226.31,643.49,28.14,37.8
3,206226,1400,260.28,647.65,34.55,47.47
3,206224,1400,188.14,689.8,29.44,44.51
3,206125,1400,203.17,708.34,24.39,36.61
3,205475,1400,551,988.52,117.51,163.5
3,206211,1401,280.79,156.25,71.59,97.71
3,206155,1401,290.15,157.45,62.3,93.58
3,206130,1401,275.6,276.05,38.43,58.6
3,206135,1401,424.25,316.32,61.23,95.53
3,206229,1401,511.33,331.82,107.18,114.03
3,206146,1401,527.08,334.08,84.19,103.08
3,206184,1401,234.71,361.72,32.39,46.3
3,206209,1401,352.98,415.95,55.69,77.13
3,206232,1401,200.25,477.1,27.07,34.9
3,206220,1401,195.08,484.07,25.39,33.52
3,206127,1401,385.1,486.99,65.97,70.7
3,206007,1401,302.38,522.55,34.94,54.31
3,206106,1401,248.42,533.35,37.3,51.43
3,206061,1401,328,569.61,34.62,64.4
3,205962,1401,255.32,588.12,29.24,48.77
3,206193,1401,162.9,589.77,27.73,31.34
3,206138,1401,141.85,630.69,19.89,30.11
3,206226,1401,259.69,646.91,34.95,48.02
3,206233,1401,223.67,649.79,29.07,39.2
3,206224,1401,188.52,692.96,28.97,42.85
3,206125,1401,203.77,709.49,24.4,35.9
3,206234,1401,145.29,745.34,19.53,25.21
3,205475,1401,552.36,989.9,117.06,162.18
3,206211,1402,285.58,152.95,69.36,96.91
3,206155,1402,290.59,154.13,62.81,93.95
3,206130,1402,276.37,274.83,38.73,57.55
3,206135,1402,424.83,317.34,60.37,96.02
3,206229,1402,518,335.29,98.14,109.69
3,206146,1402,526.91,337.77,82.77,102.21
3,206184,1402,235.7,361.84,32.76,44.79
3,206209,1402,351.99,417.74,56.2,77.55
3,206232,1402,200.23,475.42,28,35.68
3,206127,1402,385.79,487.03,64.23,70.05
3,206007,1402,302.4,522.99,34.55,54.9
3,206106,1402,248.37,533.32,37.39,53.22
3,206061,1402,328.58,569.75,33.96,64.75
3,206193,1402,162.23,588.79,27.54,31.16
3,205962,1402,253.7,591.06,29.76,48.31
3,206138,1402,142.72,629.44,20.26,30.78
3,206226,1402,258.64,646.61,35.64,48.63
3,206224,1402,189.13,693.4,28.99,42.56
3,206125,1402,203.87,708.45,24.69,35.98
3,206234,1402,145.43,747.62,19.48,25.09
3,205475,1402,553.16,990.53,116.88,161.31
3,206211,1403,287.7,151.96,67.82,96.3
3,206155,1403,290.62,152.92,63.17,94.21
3,206130,1403,276.57,274.63,38.96,56.79
3,206135,1403,425.22,317.6,59.75,96.37
3,206229,1403,521.96,337.36,91.94,106.36
3,206146,1403,527.16,339.26,81.75,101.56
3,206184,1403,235.99,362.2,33.05,43.69
3,206209,1403,351.54,418.33,56.58,77.86
3,206232,1403,200.04,474.8,28.59,36.13
3,206127,1403,386.38,487.15,62.97,69.54
3,206007,1403,302.48,523.05,34.27,55.33
3,206106,1403,248.35,532.95,37.46,54.53
3,206061,1403,328.93,569.74,33.48,64.99
3,206193,1403,162.01,588.46,27.39,31.02
3,205962,1403,253.01,592.24,30.15,47.97
3,206138,1403,142.98,628.85,20.53,31.26
3,206226,1403,258.14,646.41,36.13,49.04
3,206224,1403,189.36,693.61,29.01,42.36
3,206125,1403,203.85,708.04,24.9,36.03
3,206227,1403,319.4,717.66,43.75,47.13
3,206234,1403,145.47,748.47,19.46,25.03
3,205475,1403,553.5,990.93,116.74,160.67
3,206211,1404,289.22,147.94,68.17,97.51
3,206155,1404,291.06,148.67,64.79,96.05
3,206236,1404,249.34,215.55,61.59,67.88
3,206230,1404,245.2,263.95,65.73,75.96
3,206130,1404,277.5,271.36,39.18,58.1
3,206135,1404,424.26,318.57,59.99,95.79
3,206146,1404,525.43,343.31,81.1,101.93
3,206184,1404,236.42,361.04,33.46,43.88
3,206209,1404,351.79,418.57,57.14,77.56
3,206232,1404,200.37,474.35,28.7,38.29
3,206127,1404,381.92,488.53,63.72,70.28
3,206007,1404,302.97,523.54,33.92,56.34
3,206106,1404,248.34,533.99,36.68,53.84
3,206061,1404,330.06,571.37,33.23,64.61
3,206193,1404,162.71,588.61,26.94,31.16
3,205962,1404,252.88,594.03,29.84,47.12
3,206235,1404,147.77,594.08,23.33,37.14
3,206138,1404,143.99,629.63,20.05,31.09
3,206224,1404,189.34,692.04,30.2,43.97
3,206125,1404,202.89,707.15,26.19,37.18
3,206234,1404,145.82,747.76,19.64,25.82
3,205475,1404,553.6,991.8,116.94,160.18
3,206211,1405,289.69,146.32,68.41,98.38
3,206155,1405,290.91,146.86,65.96,97.35
3,206236,1405,249.61,214.8,60.84,67.87
3,206230,1405,244.99,262.42,66.76,76.84
3,206130,1405,277.79,269.97,39.34,59.05
3,206135,1405,423.88,319,60.17,95.36
3,206146,1405,524.94,344.72,80.64,102.21
3,206184,1405,236.49,360.62,33.76,44.01
3,206209,1405,351.8,418.68,57.55,77.34
3,206232,1405,200.46,473.9,28.7,39.78
3,206127,1405,380.13,488.9,64.26,70.83
3,206007,1405,303.22,523.53,33.67,57.08
3,206106,1405,248.48,534.47,36.12,53.33
3,206061,1405,330.55,572.05,33.04,64.33
3,206193,1405,163.05,588.65,26.62,31.25
3,206235,1405,148.45,594.31,22.31,35.96
3,205962,1405,252.91,594.84,29.61,46.51
3,206138,1405,144.44,629.96,19.71,30.95
3,206224,1405,189.15,691.2,31.03,45.08
3,206125,1405,202.3,706.65,27.13,37.96
3,206234,1405,145.92,747.37,19.75,26.35
3,205475,1405,553.6,992.21,117.09,159.82
3,206211,1406,289.78,142.9,70.8,102.75
3,206236,1406,250.37,210.64,61.5,69.59
3,206230,1406,243.8,260.3,70.57,80.06
3,206130,1406,277.61,267.92,41.27,60.78
3,206135,1406,421.82,323.94,60.95,95.67
3,206146,1406,519.93,348.51,81.96,103.17
3,206184,1406,237.2,358.41,34.33,45.02
3,206209,1406,352.14,420.64,56.91,76.63
3,206232,1406,200.88,473.36,28.62,40.79
3,206127,1406,379.72,492.12,63.86,71.62
3,206007,1406,301.04,526.85,34.35,57.71
3,206106,1406,248.83,537.68,35.46,52.24
3,206061,1406,329.6,572.23,32.97,64.13
3,206193,1406,162.83,588.86,26.73,32.14
3,205962,1406,257.03,591.88,29.06,47.19
3,206235,1406,148.36,594.09,22.63,36.93
3,206138,1406,144.54,630.77,19.39,30.59
3,206224,1406,187.94,689.62,32.74,47.4
3,206125,1406,201.83,706.18,28.37,39.72
3,205475,1406,555,992.21,117.31,159.96
